Date,User,Message
2026-01-07 08:42:35,서버지기,오라클 프리티어 쓰는 중
2026-01-07 08:51:48,드립장인,무슨 라이브러리 쓰세요?
2026-01-07 09:02:13,조용한관찰자,사진
2026-01-07 09:08:25,커피중독,베타 테스터 모집합니다
2026-01-07 09:13:52,커피중독,배포 자동화 어떻게 하세요?
2026-01-07 09:28:50,링크수집가,이거 혹시 어떻게 하나요?
2026-01-07 09:38:40,취준생J,배포 자동화 어떻게 하세요?
2026-01-07 09:50:02,질문요정,무슨 라이브러리 쓰세요?
2026-01-07 09:53:37,코드짜는 곰,오늘 날씨 좋네요
2026-01-07 09:55:11,논쟁왕,저희 서비스 피드백 부탁드려요
2026-01-07 09:59:04,서버지기,다들 점심 뭐 드셨어요
2026-01-07 10:12:03,밤샘개발자,에러 나는데 봐주실 분?
2026-01-07 10:19:09,드립장인,베타 테스터 모집합니다
2026-01-07 10:28:35,디자인하는나무,주말에 뭐하세요
2026-01-07 10:36:52,밤샘개발자,무슨 라이브러리 쓰세요?
2026-01-07 10:44:15,코드짜는 곰,이모티콘
2026-01-07 10:54:01,모델러,ㅋㅋㅋㅋ 이건 못참지
2026-01-07 11:04:04,드립장인,무슨 라이브러리 쓰세요?
2026-01-07 11:16:44,오픈소스러,에러 나는데 봐주실 분?
2026-01-07 11:19:27,클라우드덕후,에러 나는데 봐주실 분?
2026-01-07 11:30:44,코드짜는 곰,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 11:45:01,코드짜는 곰,토큰 값이 부담이네요 ㅠㅠ
2026-01-07 11:46:30,링크수집가,gpt랑 비교하면 어때요?
2026-01-07 11:57:22,오픈소스러,사진
2026-01-07 12:07:06,모델러,요즘 클로드 코드 진짜 좋네요
2026-01-07 12:12:19,빛나는 수달,저희 서비스 피드백 부탁드려요
2026-01-07 12:15:42,밤샘개발자,임베딩 모델 추천 좀요
2026-01-07 12:25:01,신입인사,주말에 뭐하세요
2026-01-07 12:32:16,프롬프트냥이,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 12:44:16,질문요정,요즘 클로드 코드 진짜 좋네요
2026-01-07 12:52:43,코드짜는 곰,에이전트 오케스트레이션 재밌음
2026-01-07 13:00:27,서버지기,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 13:04:42,논쟁왕,베타 테스터 모집합니다
2026-01-07 13:16:42,신입인사,저희 서비스 피드백 부탁드려요
2026-01-07 13:31:32,서버지기,gpt랑 비교하면 어때요?
2026-01-07 13:44:01,커피중독,로컬 모델 돌려보신 분?
2026-01-07 13:58:35,커피중독,베타 테스터 모집합니다
2026-01-07 14:12:24,질문요정,저희 서비스 피드백 부탁드려요
2026-01-07 14:20:11,드립장인,로컬 모델 돌려보신 분?
2026-01-07 14:30:40,커피중독,다들 점심 뭐 드셨어요
2026-01-07 14:38:41,오픈소스러,오라클 프리티어 쓰는 중
2026-01-07 14:42:11,커피중독,임베딩 모델 추천 좀요
2026-01-07 14:43:46,질문요정,ㅋㅋㅋㅋ 이건 못참지
2026-01-07 14:46:43,커피중독,이모티콘
2026-01-07 14:52:18,프롬프트냥이,주말에 뭐하세요
2026-01-07 14:59:59,프롬프트냥이,저희 서비스 피드백 부탁드려요
2026-01-07 15:01:50,디자인하는나무,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 15:08:44,빛나는 수달,오늘 날씨 좋네요
2026-01-07 15:18:36,드립장인,저희 서비스 피드백 부탁드려요
2026-01-07 15:21:18,신입인사,주말에 뭐하세요
2026-01-07 15:29:03,신입인사,무슨 라이브러리 쓰세요?
2026-01-07 15:33:40,드립장인,에러 나는데 봐주실 분?
2026-01-07 15:34:06,커피중독,커피 한 잔 하고 갑니다
2026-01-07 15:41:56,서버지기,에러 나는데 봐주실 분?
2026-01-07 15:54:07,논쟁왕,무슨 라이브러리 쓰세요?
2026-01-07 15:59:53,프로덕트메이커,에러 나는데 봐주실 분?
2026-01-07 16:13:37,커피중독,다들 점심 뭐 드셨어요
2026-01-07 16:23:15,조용한관찰자,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 16:35:40,논쟁왕,무슨 라이브러리 쓰세요?
2026-01-07 16:50:28,모델러,에러 나는데 봐주실 분?
2026-01-07 17:02:02,링크수집가,이 방식이 맞나요?
2026-01-07 17:10:32,커피중독,저희 서비스 피드백 부탁드려요
2026-01-07 17:18:00,클라우드덕후,로컬 모델 돌려보신 분?
2026-01-07 17:28:28,질문요정,gpt랑 비교하면 어때요?
2026-01-07 17:39:50,코드짜는 곰,저희 서비스 피드백 부탁드려요
2026-01-07 17:53:00,서버지기,사진
2026-01-07 17:57:44,드립장인,저희 서비스 피드백 부탁드려요
2026-01-07 18:07:53,드립장인,무슨 라이브러리 쓰세요?
2026-01-07 18:18:15,취준생J,오라클 프리티어 쓰는 중
2026-01-07 18:23:37,모델러,요즘 클로드 코드 진짜 좋네요
2026-01-07 18:29:53,프로덕트메이커,오늘 날씨 좋네요
2026-01-07 18:36:09,오픈소스러,토큰 값이 부담이네요 ㅠㅠ
2026-01-07 18:37:37,프로덕트메이커,에이전트 오케스트레이션 재밌음
2026-01-07 18:49:00,밤샘개발자,caddy 리버스프록시 편하던데요
2026-01-07 18:54:58,클라우드덕후,이 방식이 맞나요?
2026-01-07 18:58:26,조용한관찰자,사진
2026-01-07 19:09:14,논쟁왕,이 방식이 맞나요?
2026-01-07 19:13:04,신입인사,임베딩 모델 추천 좀요
2026-01-07 19:16:35,디자인하는나무,ㅋㅋㅋㅋ 이건 못참지
2026-01-07 19:25:16,취준생J,커피 한 잔 하고 갑니다
2026-01-07 19:27:32,디자인하는나무,오늘 날씨 좋네요
2026-01-07 19:39:54,프로덕트메이커,저희 서비스 피드백 부탁드려요
2026-01-07 19:42:14,드립장인,다들 점심 뭐 드셨어요
2026-01-07 19:51:17,커피중독,에러 나는데 봐주실 분?
2026-01-07 19:59:55,클라우드덕후,caddy 리버스프록시 편하던데요
2026-01-07 20:05:37,프롬프트냥이,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 20:14:13,링크수집가,배포 자동화 어떻게 하세요?
2026-01-07 20:22:59,모델러,이 방식이 맞나요?
2026-01-07 20:26:10,질문요정,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 20:27:03,신입인사,오라클 프리티어 쓰는 중
2026-01-07 20:40:03,오픈소스러,저희 서비스 피드백 부탁드려요
2026-01-07 20:53:36,클라우드덕후,커피 한 잔 하고 갑니다
2026-01-07 21:06:12,프롬프트냥이,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-07 21:20:41,드립장인,다들 점심 뭐 드셨어요
2026-01-07 21:34:57,질문요정,이거 혹시 어떻게 하나요?
2026-01-07 21:49:07,디자인하는나무,저희 서비스 피드백 부탁드려요
2026-01-07 22:02:50,논쟁왕,도커 컴포즈로 올렸어요
2026-01-07 22:13:21,클라우드덕후,오라클 프리티어 쓰는 중
2026-01-07 22:23:27,신입인사,저희 서비스 피드백 부탁드려요
2026-01-07 22:36:35,모델러,로컬 모델 돌려보신 분?
2026-01-07 22:39:10,드립장인,오라클 프리티어 쓰는 중
2026-01-07 22:51:02,커피중독,에러 나는데 봐주실 분?
2026-01-07 22:58:26,커피중독,이거 혹시 어떻게 하나요?
2026-01-07 23:00:21,커피중독,저희 서비스 피드백 부탁드려요
2026-01-07 23:06:58,프롬프트냥이,무슨 라이브러리 쓰세요?
2026-01-07 23:21:45,질문요정,무슨 라이브러리 쓰세요?
2026-01-07 23:28:52,논쟁왕,에러 나는데 봐주실 분?
2026-01-07 23:34:02,서버지기,저희 서비스 피드백 부탁드려요
2026-01-07 23:47:49,서버지기,요즘 클로드 코드 진짜 좋네요
2026-01-07 23:55:59,빛나는 수달,이모티콘
2026-01-08 00:03:37,논쟁왕,오라클 프리티어 쓰는 중
2026-01-08 00:08:37,질문요정,주말에 뭐하세요
2026-01-08 00:20:01,조용한관찰자,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 00:33:14,드립장인,이모티콘
2026-01-08 00:41:42,질문요정,caddy 리버스프록시 편하던데요
2026-01-08 00:42:10,서버지기,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 00:46:24,커피중독,에이전트 오케스트레이션 재밌음
2026-01-08 00:53:00,프로덕트메이커,배포 자동화 어떻게 하세요?
2026-01-08 00:55:36,링크수집가,임베딩 모델 추천 좀요
2026-01-08 00:58:44,프롬프트냥이,ㅋㅋㅋㅋ 이건 못참지
2026-01-08 01:06:05,프롬프트냥이,도커 컴포즈로 올렸어요
2026-01-08 01:08:31,커피중독,오늘 날씨 좋네요
2026-01-08 01:13:34,질문요정,오라클 프리티어 쓰는 중
2026-01-08 01:28:22,프로덕트메이커,caddy 리버스프록시 편하던데요
2026-01-08 01:29:37,드립장인,이 방식이 맞나요?
2026-01-08 01:40:05,질문요정,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 01:42:40,커피중독,베타 테스터 모집합니다
2026-01-08 01:56:01,오픈소스러,이모티콘
2026-01-08 02:00:01,코드짜는 곰,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 02:08:54,모델러,이 방식이 맞나요?
2026-01-08 02:19:44,링크수집가,다들 점심 뭐 드셨어요
2026-01-08 02:23:32,링크수집가,베타 테스터 모집합니다
2026-01-08 02:38:06,질문요정,오늘 날씨 좋네요
2026-01-08 02:39:25,드립장인,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 02:40:41,프로덕트메이커,사진
2026-01-08 02:43:21,빛나는 수달,배포 자동화 어떻게 하세요?
2026-01-08 02:57:02,신입인사,오라클 프리티어 쓰는 중
2026-01-08 03:01:57,밤샘개발자,로컬 모델 돌려보신 분?
2026-01-08 03:03:22,신입인사,저희 서비스 피드백 부탁드려요
2026-01-08 03:09:50,코드짜는 곰,에러 나는데 봐주실 분?
2026-01-08 03:11:55,밤샘개발자,사진
2026-01-08 03:12:27,드립장인,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 03:15:50,코드짜는 곰,저희 서비스 피드백 부탁드려요
2026-01-08 03:21:39,드립장인,무슨 라이브러리 쓰세요?
2026-01-08 03:28:20,밤샘개발자,저희 서비스 피드백 부탁드려요
2026-01-08 03:42:23,취준생J,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 03:47:32,프로덕트메이커,이모티콘
2026-01-08 03:51:17,프로덕트메이커,베타 테스터 모집합니다
2026-01-08 03:57:54,오픈소스러,caddy 리버스프록시 편하던데요
2026-01-08 03:58:38,드립장인,베타 테스터 모집합니다
2026-01-08 03:59:07,서버지기,에이전트 오케스트레이션 재밌음
2026-01-08 04:04:41,밤샘개발자,caddy 리버스프록시 편하던데요
2026-01-08 04:07:26,신입인사,요즘 클로드 코드 진짜 좋네요
2026-01-08 04:16:38,모델러,오늘 날씨 좋네요
2026-01-08 04:18:35,취준생J,배포 자동화 어떻게 하세요?
2026-01-08 04:26:20,링크수집가,오라클 프리티어 쓰는 중
2026-01-08 04:40:20,커피중독,주말에 뭐하세요
2026-01-08 04:44:07,링크수집가,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 04:52:24,서버지기,이거 혹시 어떻게 하나요?
2026-01-08 04:56:16,프롬프트냥이,오늘 날씨 좋네요
2026-01-08 04:59:17,프로덕트메이커,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 05:02:08,질문요정,오라클 프리티어 쓰는 중
2026-01-08 05:07:34,신입인사,도커 컴포즈로 올렸어요
2026-01-08 05:17:23,클라우드덕후,도커 컴포즈로 올렸어요
2026-01-08 05:20:06,밤샘개발자,요즘 클로드 코드 진짜 좋네요
2026-01-08 05:22:39,논쟁왕,무슨 라이브러리 쓰세요?
2026-01-08 05:24:25,신입인사,요즘 클로드 코드 진짜 좋네요
2026-01-08 05:35:46,프롬프트냥이,도커 컴포즈로 올렸어요
2026-01-08 05:41:45,밤샘개발자,사진
2026-01-08 05:51:52,모델러,사진
2026-01-08 06:03:51,모델러,오라클 프리티어 쓰는 중
2026-01-08 06:08:57,프롬프트냥이,도커 컴포즈로 올렸어요
2026-01-08 06:20:19,프로덕트메이커,이 방식이 맞나요?
2026-01-08 06:22:08,신입인사,에러 나는데 봐주실 분?
2026-01-08 06:36:04,취준생J,도커 컴포즈로 올렸어요
2026-01-08 06:42:31,오픈소스러,베타 테스터 모집합니다
2026-01-08 06:48:20,커피중독,사진
2026-01-08 06:58:51,드립장인,사진
2026-01-08 07:07:14,취준생J,커피 한 잔 하고 갑니다
2026-01-08 07:09:16,드립장인,오라클 프리티어 쓰는 중
2026-01-08 07:22:10,코드짜는 곰,배포 자동화 어떻게 하세요?
2026-01-08 07:36:55,조용한관찰자,caddy 리버스프록시 편하던데요
2026-01-08 07:49:09,디자인하는나무,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 07:59:10,링크수집가,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 08:07:54,클라우드덕후,ㅋㅋㅋㅋ 이건 못참지
2026-01-08 08:12:12,드립장인,임베딩 모델 추천 좀요
2026-01-08 08:23:00,논쟁왕,오라클 프리티어 쓰는 중
2026-01-08 08:37:44,서버지기,요즘 클로드 코드 진짜 좋네요
2026-01-08 08:40:29,밤샘개발자,베타 테스터 모집합니다
2026-01-08 08:52:07,커피중독,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 08:55:08,모델러,무슨 라이브러리 쓰세요?
2026-01-08 09:07:18,디자인하는나무,caddy 리버스프록시 편하던데요
2026-01-08 09:12:39,링크수집가,도커 컴포즈로 올렸어요
2026-01-08 09:19:39,코드짜는 곰,오라클 프리티어 쓰는 중
2026-01-08 09:23:45,밤샘개발자,에러 나는데 봐주실 분?
2026-01-08 09:30:00,서버지기,도커 컴포즈로 올렸어요
2026-01-08 09:42:46,서버지기,이거 혹시 어떻게 하나요?
2026-01-08 09:44:15,디자인하는나무,다들 점심 뭐 드셨어요
2026-01-08 09:52:03,모델러,배포 자동화 어떻게 하세요?
2026-01-08 10:01:42,커피중독,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 10:14:58,드립장인,배포 자동화 어떻게 하세요?
2026-01-08 10:20:19,빛나는 수달,주말에 뭐하세요
2026-01-08 10:23:33,커피중독,도커 컴포즈로 올렸어요
2026-01-08 10:25:28,서버지기,저희 서비스 피드백 부탁드려요
2026-01-08 10:33:09,조용한관찰자,베타 테스터 모집합니다
2026-01-08 10:36:59,논쟁왕,무슨 라이브러리 쓰세요?
2026-01-08 10:38:57,코드짜는 곰,이 방식이 맞나요?
2026-01-08 10:46:34,질문요정,커피 한 잔 하고 갑니다
2026-01-08 10:50:25,조용한관찰자,다들 점심 뭐 드셨어요
2026-01-08 11:04:08,커피중독,이 방식이 맞나요?
2026-01-08 11:15:25,클라우드덕후,에러 나는데 봐주실 분?
2026-01-08 11:18:56,프롬프트냥이,로컬 모델 돌려보신 분?
2026-01-08 11:33:33,신입인사,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 11:35:32,질문요정,커피 한 잔 하고 갑니다
2026-01-08 11:39:44,클라우드덕후,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 11:49:12,오픈소스러,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 12:04:06,코드짜는 곰,저희 서비스 피드백 부탁드려요
2026-01-08 12:15:59,링크수집가,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 12:19:55,논쟁왕,도커 컴포즈로 올렸어요
2026-01-08 12:27:40,논쟁왕,오라클 프리티어 쓰는 중
2026-01-08 12:41:46,질문요정,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 12:56:43,신입인사,이모티콘
2026-01-08 13:09:00,취준생J,이거 혹시 어떻게 하나요?
2026-01-08 13:19:22,밤샘개발자,임베딩 모델 추천 좀요
2026-01-08 13:28:50,디자인하는나무,무슨 라이브러리 쓰세요?
2026-01-08 13:39:33,오픈소스러,gpt랑 비교하면 어때요?
2026-01-08 13:50:16,커피중독,토큰 값이 부담이네요 ㅠㅠ
2026-01-08 13:54:39,코드짜는 곰,이모티콘
2026-01-08 14:08:56,프로덕트메이커,주말에 뭐하세요
2026-01-08 14:20:57,밤샘개발자,caddy 리버스프록시 편하던데요
2026-01-08 14:34:29,서버지기,오늘 날씨 좋네요
2026-01-08 14:42:21,논쟁왕,이 방식이 맞나요?
2026-01-08 14:56:41,코드짜는 곰,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 15:03:54,링크수집가,사진
2026-01-08 15:07:31,논쟁왕,사진
2026-01-08 15:08:42,디자인하는나무,오라클 프리티어 쓰는 중
2026-01-08 15:15:48,밤샘개발자,gpt랑 비교하면 어때요?
2026-01-08 15:19:09,오픈소스러,저희 서비스 피드백 부탁드려요
2026-01-08 15:23:53,질문요정,다들 점심 뭐 드셨어요
2026-01-08 15:33:58,논쟁왕,caddy 리버스프록시 편하던데요
2026-01-08 15:41:17,취준생J,사진
2026-01-08 15:43:52,조용한관찰자,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-08 15:49:24,신입인사,이 방식이 맞나요?
